"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Kansas"	"20"	"< 1 year"	"1"	"2009"	"2009"	"Dec., 2009"	"2009/12"	30	Not Applicable	Not Applicable
	"Kansas"	"20"	"< 1 year"	"1"	"2010"	"2010"	"Jan., 2010"	"2010/01"	22	Not Applicable	Not Applicable
	"Kansas"	"20"	"< 1 year"	"1"	"2010"	"2010"	"Feb., 2010"	"2010/02"	24	Not Applicable	Not Applicable
	"Kansas"	"20"	"< 1 year"	"1"	"2010"	"2010"	"Mar., 2010"	"2010/03"	22	Not Applicable	Not Applicable
	"Kansas"	"20"	"< 1 year"	"1"	"2010"	"2010"	"Apr., 2010"	"2010/04"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"< 1 year"	"1"	"2010"	"2010"	"May, 2010"	"2010/05"	33	Not Applicable	Not Applicable
	"Kansas"	"20"	"< 1 year"	"1"	"2010"	"2010"	"Jun., 2010"	"2010/06"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"< 1 year"	"1"	"2010"	"2010"	"Jul., 2010"	"2010/07"	20	Not Applicable	Not Applicable
	"Kansas"	"20"	"< 1 year"	"1"	"2010"	"2010"	"Aug., 2010"	"2010/08"	20	Not Applicable	Not Applicable
	"Kansas"	"20"	"< 1 year"	"1"	"2010"	"2010"	"Sep., 2010"	"2010/09"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"< 1 year"	"1"	"2010"	"2010"	"Oct., 2010"	"2010/10"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"< 1 year"	"1"	"2010"	"2010"	"Nov., 2010"	"2010/11"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"< 1 year"	"1"	"2010"	"2010"	"Dec., 2010"	"2010/12"	23	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2007"	"2007"	"Jan., 2007"	"2007/01"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2007"	"2007"	"Feb., 2007"	"2007/02"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2007"	"2007"	"Mar., 2007"	"2007/03"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2007"	"2007"	"Jul., 2007"	"2007/07"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2007"	"2007"	"Aug., 2007"	"2007/08"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2007"	"2007"	"Oct., 2007"	"2007/10"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2007"	"2007"	"Nov., 2007"	"2007/11"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2007"	"2007"	"Dec., 2007"	"2007/12"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2008"	"2008"	"Feb., 2008"	"2008/02"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2008"	"2008"	"Mar., 2008"	"2008/03"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2008"	"2008"	"May, 2008"	"2008/05"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2008"	"2008"	"Jun., 2008"	"2008/06"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2008"	"2008"	"Aug., 2008"	"2008/08"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2008"	"2008"	"Sep., 2008"	"2008/09"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2008"	"2008"	"Oct., 2008"	"2008/10"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2008"	"2008"	"Dec., 2008"	"2008/12"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2009"	"2009"	"Feb., 2009"	"2009/02"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2009"	"2009"	"Apr., 2009"	"2009/04"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2009"	"2009"	"May, 2009"	"2009/05"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2009"	"2009"	"Jun., 2009"	"2009/06"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2009"	"2009"	"Jul., 2009"	"2009/07"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2009"	"2009"	"Aug., 2009"	"2009/08"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2009"	"2009"	"Dec., 2009"	"2009/12"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2010"	"2010"	"Feb., 2010"	"2010/02"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2010"	"2010"	"Mar., 2010"	"2010/03"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2010"	"2010"	"Apr., 2010"	"2010/04"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2010"	"2010"	"Jul., 2010"	"2010/07"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2010"	"2010"	"Aug., 2010"	"2010/08"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2010"	"2010"	"Sep., 2010"	"2010/09"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"15-19 years"	"15-19"	"2010"	"2010"	"Oct., 2010"	"2010/10"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2007"	"2007"	"Jan., 2007"	"2007/01"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2007"	"2007"	"Feb., 2007"	"2007/02"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2007"	"2007"	"Mar., 2007"	"2007/03"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2007"	"2007"	"Apr., 2007"	"2007/04"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2007"	"2007"	"May, 2007"	"2007/05"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2007"	"2007"	"Jun., 2007"	"2007/06"	22	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2007"	"2007"	"Jul., 2007"	"2007/07"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2007"	"2007"	"Aug., 2007"	"2007/08"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2007"	"2007"	"Sep., 2007"	"2007/09"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2007"	"2007"	"Oct., 2007"	"2007/10"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2007"	"2007"	"Nov., 2007"	"2007/11"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2007"	"2007"	"Dec., 2007"	"2007/12"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2008"	"2008"	"Jan., 2008"	"2008/01"	26	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2008"	"2008"	"Feb., 2008"	"2008/02"	23	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2008"	"2008"	"Mar., 2008"	"2008/03"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2008"	"2008"	"Apr., 2008"	"2008/04"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2008"	"2008"	"May, 2008"	"2008/05"	20	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2008"	"2008"	"Jun., 2008"	"2008/06"	22	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2008"	"2008"	"Jul., 2008"	"2008/07"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2008"	"2008"	"Aug., 2008"	"2008/08"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2008"	"2008"	"Sep., 2008"	"2008/09"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2008"	"2008"	"Oct., 2008"	"2008/10"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2008"	"2008"	"Nov., 2008"	"2008/11"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2008"	"2008"	"Dec., 2008"	"2008/12"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2009"	"2009"	"Jan., 2009"	"2009/01"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2009"	"2009"	"Feb., 2009"	"2009/02"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2009"	"2009"	"Mar., 2009"	"2009/03"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2009"	"2009"	"Apr., 2009"	"2009/04"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2009"	"2009"	"May, 2009"	"2009/05"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2009"	"2009"	"Jun., 2009"	"2009/06"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2009"	"2009"	"Jul., 2009"	"2009/07"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2009"	"2009"	"Sep., 2009"	"2009/09"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2009"	"2009"	"Oct., 2009"	"2009/10"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2009"	"2009"	"Nov., 2009"	"2009/11"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2010"	"2010"	"Jan., 2010"	"2010/01"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2010"	"2010"	"Feb., 2010"	"2010/02"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2010"	"2010"	"Mar., 2010"	"2010/03"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2010"	"2010"	"Apr., 2010"	"2010/04"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2010"	"2010"	"May, 2010"	"2010/05"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2010"	"2010"	"Jun., 2010"	"2010/06"	20	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2010"	"2010"	"Jul., 2010"	"2010/07"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2010"	"2010"	"Aug., 2010"	"2010/08"	20	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2010"	"2010"	"Sep., 2010"	"2010/09"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2010"	"2010"	"Oct., 2010"	"2010/10"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2010"	"2010"	"Nov., 2010"	"2010/11"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"20-24 years"	"20-24"	"2010"	"2010"	"Dec., 2010"	"2010/12"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2007"	"2007"	"Jan., 2007"	"2007/01"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2007"	"2007"	"Mar., 2007"	"2007/03"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2007"	"2007"	"Apr., 2007"	"2007/04"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2007"	"2007"	"May, 2007"	"2007/05"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2007"	"2007"	"Jun., 2007"	"2007/06"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2007"	"2007"	"Jul., 2007"	"2007/07"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2007"	"2007"	"Aug., 2007"	"2007/08"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2007"	"2007"	"Sep., 2007"	"2007/09"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2007"	"2007"	"Oct., 2007"	"2007/10"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2007"	"2007"	"Nov., 2007"	"2007/11"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2007"	"2007"	"Dec., 2007"	"2007/12"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2008"	"2008"	"Jan., 2008"	"2008/01"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2008"	"2008"	"Feb., 2008"	"2008/02"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2008"	"2008"	"Mar., 2008"	"2008/03"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2008"	"2008"	"Apr., 2008"	"2008/04"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2008"	"2008"	"May, 2008"	"2008/05"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2008"	"2008"	"Jun., 2008"	"2008/06"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2008"	"2008"	"Jul., 2008"	"2008/07"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2008"	"2008"	"Aug., 2008"	"2008/08"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2008"	"2008"	"Sep., 2008"	"2008/09"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2008"	"2008"	"Oct., 2008"	"2008/10"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2008"	"2008"	"Nov., 2008"	"2008/11"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2008"	"2008"	"Dec., 2008"	"2008/12"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2009"	"2009"	"Jan., 2009"	"2009/01"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2009"	"2009"	"Feb., 2009"	"2009/02"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2009"	"2009"	"Mar., 2009"	"2009/03"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2009"	"2009"	"Apr., 2009"	"2009/04"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2009"	"2009"	"May, 2009"	"2009/05"	20	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2009"	"2009"	"Jun., 2009"	"2009/06"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2009"	"2009"	"Jul., 2009"	"2009/07"	20	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2009"	"2009"	"Aug., 2009"	"2009/08"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2009"	"2009"	"Sep., 2009"	"2009/09"	20	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2009"	"2009"	"Oct., 2009"	"2009/10"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2009"	"2009"	"Nov., 2009"	"2009/11"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2009"	"2009"	"Dec., 2009"	"2009/12"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2010"	"2010"	"Jan., 2010"	"2010/01"	20	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2010"	"2010"	"Feb., 2010"	"2010/02"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2010"	"2010"	"Mar., 2010"	"2010/03"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2010"	"2010"	"Apr., 2010"	"2010/04"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2010"	"2010"	"May, 2010"	"2010/05"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2010"	"2010"	"Jun., 2010"	"2010/06"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2010"	"2010"	"Jul., 2010"	"2010/07"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2010"	"2010"	"Aug., 2010"	"2010/08"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2010"	"2010"	"Sep., 2010"	"2010/09"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2010"	"2010"	"Oct., 2010"	"2010/10"	22	Not Applicable	Not Applicable
	"Kansas"	"20"	"25-29 years"	"25-29"	"2010"	"2010"	"Nov., 2010"	"2010/11"	23	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2007"	"2007"	"Jan., 2007"	"2007/01"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2007"	"2007"	"Feb., 2007"	"2007/02"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2007"	"2007"	"Mar., 2007"	"2007/03"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2007"	"2007"	"Apr., 2007"	"2007/04"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2007"	"2007"	"May, 2007"	"2007/05"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2007"	"2007"	"Jun., 2007"	"2007/06"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2007"	"2007"	"Aug., 2007"	"2007/08"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2007"	"2007"	"Sep., 2007"	"2007/09"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2007"	"2007"	"Oct., 2007"	"2007/10"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2007"	"2007"	"Nov., 2007"	"2007/11"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2007"	"2007"	"Dec., 2007"	"2007/12"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2008"	"2008"	"Jan., 2008"	"2008/01"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2008"	"2008"	"Feb., 2008"	"2008/02"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2008"	"2008"	"Mar., 2008"	"2008/03"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2008"	"2008"	"Apr., 2008"	"2008/04"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2008"	"2008"	"Jun., 2008"	"2008/06"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2008"	"2008"	"Jul., 2008"	"2008/07"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2008"	"2008"	"Aug., 2008"	"2008/08"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2008"	"2008"	"Sep., 2008"	"2008/09"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2008"	"2008"	"Oct., 2008"	"2008/10"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2008"	"2008"	"Nov., 2008"	"2008/11"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2008"	"2008"	"Dec., 2008"	"2008/12"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2009"	"2009"	"Jan., 2009"	"2009/01"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2009"	"2009"	"Feb., 2009"	"2009/02"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2009"	"2009"	"Mar., 2009"	"2009/03"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2009"	"2009"	"Apr., 2009"	"2009/04"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2009"	"2009"	"May, 2009"	"2009/05"	25	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2009"	"2009"	"Jun., 2009"	"2009/06"	25	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2009"	"2009"	"Jul., 2009"	"2009/07"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2009"	"2009"	"Aug., 2009"	"2009/08"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2009"	"2009"	"Sep., 2009"	"2009/09"	20	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2009"	"2009"	"Oct., 2009"	"2009/10"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2009"	"2009"	"Nov., 2009"	"2009/11"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2009"	"2009"	"Dec., 2009"	"2009/12"	22	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2010"	"2010"	"Jan., 2010"	"2010/01"	22	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2010"	"2010"	"Feb., 2010"	"2010/02"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2010"	"2010"	"Mar., 2010"	"2010/03"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2010"	"2010"	"May, 2010"	"2010/05"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2010"	"2010"	"Jun., 2010"	"2010/06"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2010"	"2010"	"Jul., 2010"	"2010/07"	20	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2010"	"2010"	"Aug., 2010"	"2010/08"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2010"	"2010"	"Sep., 2010"	"2010/09"	24	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2010"	"2010"	"Oct., 2010"	"2010/10"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2010"	"2010"	"Nov., 2010"	"2010/11"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"30-34 years"	"30-34"	"2010"	"2010"	"Dec., 2010"	"2010/12"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2007"	"2007"	"Jan., 2007"	"2007/01"	24	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2007"	"2007"	"Feb., 2007"	"2007/02"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2007"	"2007"	"Mar., 2007"	"2007/03"	25	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2007"	"2007"	"Apr., 2007"	"2007/04"	24	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2007"	"2007"	"May, 2007"	"2007/05"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2007"	"2007"	"Jun., 2007"	"2007/06"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2007"	"2007"	"Jul., 2007"	"2007/07"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2007"	"2007"	"Aug., 2007"	"2007/08"	22	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2007"	"2007"	"Sep., 2007"	"2007/09"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2007"	"2007"	"Oct., 2007"	"2007/10"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2007"	"2007"	"Nov., 2007"	"2007/11"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2007"	"2007"	"Dec., 2007"	"2007/12"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2008"	"2008"	"Jan., 2008"	"2008/01"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2008"	"2008"	"Feb., 2008"	"2008/02"	22	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2008"	"2008"	"Mar., 2008"	"2008/03"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2008"	"2008"	"Apr., 2008"	"2008/04"	20	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2008"	"2008"	"May, 2008"	"2008/05"	23	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2008"	"2008"	"Jun., 2008"	"2008/06"	23	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2008"	"2008"	"Jul., 2008"	"2008/07"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2008"	"2008"	"Aug., 2008"	"2008/08"	22	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2008"	"2008"	"Sep., 2008"	"2008/09"	23	Not Applicable	Not Applicable
	"Kansas"	"20"	"35-39 years"	"35-39"	"2008"	"2008"	"Oct., 2008"	"2008/10"	19	Not Applicable	Not Applicable
